3,4231
0,174
0,1535
0,1402
0,1565
0,1556
0,15
0,1471
0,1496
0,1543
0,1423
0,1389
0,1355
0,156
0,1513
0,1547
0,15
0,1676
0,153
0,1471
0,1449
0,1518
0,1492
0,1479
0,1522
0,1522
0,1436
0,1543
0,1513
0,1518
0,1642
0,1372
0,1398
0,1513
0,1492
0,1526
0,1565
0,1522
0,1757
0,2103
0,1432
0,1381
0,1299
0,1389
0,1402
0,1518
0,1535
0,1526
0,1449
0,1496
0,2283
0,1432
0,1565
0,1522
0,153
0,1509
0,1509
0,1462
0,1513
0,1513
0,1518
0,1372
0,1415
0,1385
0,1488
0,1526
0,1535
0,1526
0,1462
0,15
0,1518
0,1616
0,1838
0,156
0,1518
0,1543
0,1453
0,1539
0,1577
0,1565
0,2398
0,1894
0,1573
0,1329
0,1342
0,1389
0,156
0,1535
0,156
0,1543
0,1372
0,1359
0,1569
0,1569
0,1547
0,15
0,1398
0,1526
0,1368
0,1821

Whole time:18,5756
Averange time:0,185756015777588
