4,1184
0,1073
0,0812
0,0821
0,0889
0,118
0,0765
0,026
0,0773
0,1154
0,1214
0,0915
0,0808
0,165
0,1351
0,1949
0,1637
0,1423
0,1441
0,1171
0,0692
0,1629
0,1098
0,121
0,1154
0,159
0,1637
0,1864
0,1248
0,091
0,1599
0,1582
0,0919
0,0936
0,1633
0,1419
0,1565
0,1599
0,1624
0,1586
0,1188
0,1205
0,0453
0,1034
0,156
0,1607
0,1466
0,0799
0,0667
0,1175
0,0872
0,1004
0,0859
0,1039
0,0919
0,0898
0,0949
0,0833
0,059
0,0906
0,0825
0,106
0,1039
0,1064
0,0735
0,1073
0,1086
0,1163
0,0748
0,062
0,0825
0,1124
0,127
0,1184
0,0795
0,0859
0,0868
0,0953
0,0744
0,115
0,1
0,0846
0,0957
0,0791
0,029
0,0726
0,1154
0,1086
0,0953
0,1406
0,1064
0,0778
0,0962
0,1197
0,1137
0,1205
0,0936
0,1415
0,112
0,0714

Whole time:14,8909
Averange time:0,148908967971802
